,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
57,NA1_4157749060,43,56,99,147422,150992,1392,278.4,68172,2,2,3,1,0,2,0,LOSS
58,NA1_4156101949,52,56,90,169907,164364,1208,241.6,87639,2,0,3,1,1,1,1,WIN
59,NA1_4156101949,56,52,125,157669,177116,1603,320.6,87361,1,2,3,1,2,0,0,LOSS
60,NA1_4154602348,69,38,157,146547,98313,2041,408.2,69480,2,2,2,1,1,1,1,WIN
61,NA1_4154602348,38,69,80,82697,152692,1237,247.4,62640,0,1,2,1,2,2,0,LOSS
62,NA1_4153463810,70,89,134,277957,252609,1547,309.4,105434,3,1,3,1,1,0,1,WIN
63,NA1_4153463810,89,70,181,239594,298688,1849,369.8,107500,2,2,3,1,0,2,0,LOSS
64,NA1_4153480472,52,46,113,113687,111538,1748,349.6,63119,3,3,0,1,0,1,1,WIN
65,NA1_4153480472,46,52,95,101864,121324,1319,263.8,59707,0,4,1,1,2,2,0,LOSS
66,NA1_4153441222,74,63,207,192155,173511,1135,227,93507,1,1,4,0,2,0,1,WIN
67,NA1_4153441222,63,74,124,164882,214529,1482,296.4,87294,1,3,2,1,0,2,0,LOSS
68,NA1_4153368607,43,39,97,100991,121228,1657,331.4,71768,1,1,4,1,1,0,1,WIN
69,NA1_4153368607,39,43,94,112393,105953,2267,453.4,67767,0,1,3,1,2,1,0,LOSS
70,NA1_4153376338,22,9,66,32847,17997,883,176.6,30415,1,0,4,1,2,0,1,WIN
71,NA1_4153376338,8,22,21,14772,34048,1479,295.8,27030,1,2,2,1,3,0,0,LOSS
72,NA1_4152352187,60,51,149,168045,141242,1004,200.8,82928,1,1,2,2,2,2,1,WIN
73,NA1_4152352187,51,60,87,131892,182064,1709,341.8,76719,2,2,4,1,0,1,0,LOSS
74,NA1_4152308734,51,36,139,122638,102288,1437,287.4,69443,0,1,4,1,2,0,1,WIN
75,NA1_4152308734,35,51,72,97881,134586,1157,231.4,63191,1,1,4,0,1,1,0,LOSS
76,NA1_4152249766,57,40,139,143156,121695,868,173.6,70315,1,1,3,2,1,1,1,WIN
77,NA1_4152249766,40,57,79,111890,155421,1910,382,64734,2,3,1,0,1,2,0,LOSS
78,NA1_4152207469,50,45,115,106451,122656,1189,237.8,62056,1,3,2,0,1,2,1,WIN
79,NA1_4152207469,45,50,98,107722,116107,1967,393.4,59535,1,1,0,3,0,2,0,LOSS
80,NA1_4151275417,47,27,101,129253,91423,2145,429,65078,1,0,4,2,2,0,1,WIN
81,NA1_4151275417,27,47,47,85152,141526,1171,234.2,57333,1,2,3,0,2,2,0,LOSS
0,NA1_4171434055,50,55,126,147714,164696,1145,229,73396,1,2,2,1,2,1,1,WIN
1,NA1_4171434055,55,50,144,150727,168902,796,159.2,78239,3,2,1,1,2,1,0,LOSS
2,NA1_4170280795,49,47,98,116739,114273,1248,249.6,65160,1,2,3,2,1,0,1,WIN
3,NA1_4170280795,46,49,99,107460,130359,2145,429,62084,0,2,1,3,0,2,0,LOSS
4,NA1_4170225087,58,46,110,158528,100883,1216,243.2,72068,4,0,3,1,0,0,1,WIN
5,NA1_4170225087,46,58,86,95676,171168,2145,429,70564,3,0,4,0,2,0,0,LOSS
6,NA1_4170158970,61,62,129,140644,169955,1066,213.2,75419,3,3,0,2,1,1,1,WIN
7,NA1_4170158970,62,61,141,151057,152605,1834,366.8,76753,3,1,2,1,1,1,0,LOSS
8,NA1_4170143423,40,31,98,85036,101104,2033,406.6,62987,2,2,2,1,2,0,1,WIN
9,NA1_4170143423,31,41,92,88421,90732,1043,208.6,57236,0,0,5,0,2,1,0,LOSS
10,NA1_4170108549,44,33,111,87388,66687,1623,324.6,55042,2,1,3,2,1,0,1,WIN
11,NA1_4170108549,33,44,48,62757,94222,2033,406.6,50278,3,2,1,2,0,0,0,LOSS
12,NA1_4170072943,41,42,98,99707,125654,1894,378.8,65603,1,2,2,1,2,1,1,WIN
13,NA1_4170072943,42,41,124,109640,105918,1002,200.4,61716,0,1,2,2,2,1,0,LOSS
14,NA1_4170046788,57,29,128,89224,93307,2354,470.8,58778,2,3,2,1,1,0,1,WIN
15,NA1_4170046788,28,57,73,82892,91611,1440,288,50722,1,0,2,1,2,0,0,LOSS
16,NA1_4168797695,61,45,137,190320,149360,1222,244.4,86090,2,0,3,2,1,0,1,WIN
17,NA1_4168797695,44,61,103,140877,210396,1869,373.8,80291,0,2,2,1,2,2,0,LOSS
18,NA1_4168761406,51,41,116,114553,103169,839,167.8,68977,2,1,0,3,2,1,1,WIN
19,NA1_4168761406,41,51,93,94675,122905,2016,403.2,60914,1,1,3,1,3,0,0,LOSS
20,NA1_4168686689,59,36,135,145992,126960,2145,429,67090,2,3,1,0,0,2,1,WIN
21,NA1_4168686689,36,59,95,105870,154289,1174,234.8,61018,1,2,2,1,0,3,0,LOSS
22,NA1_4168729827,52,34,101,114632,135788,816,163.2,68014,1,3,2,0,2,2,1,WIN
23,NA1_4168729827,34,52,82,125992,121716,1647,329.4,61290,2,1,1,2,2,1,0,LOSS
24,NA1_4168624329,60,50,114,157778,151437,2075,415,81643,0,1,3,2,2,1,1,WIN
25,NA1_4168624329,50,60,105,147583,171285,1397,279.4,74455,1,1,4,1,1,1,0,LOSS
26,NA1_4168284798,42,36,73,80672,75823,2475,495,57360,3,4,1,0,0,1,1,WIN
27,NA1_4168284798,36,42,101,70385,84289,1388,277.6,54540,1,2,1,3,1,0,0,LOSS
28,NA1_4168281126,39,32,94,93427,96079,876,175.2,60222,1,2,2,1,2,1,1,WIN
29,NA1_4168281126,32,40,74,85289,97664,2317,463.4,56534,1,1,1,3,1,0,0,LOSS
30,NA1_4168187000,51,39,122,124165,126426,1019,203.8,69597,2,1,2,1,1,1,1,WIN
31,NA1_4168187000,39,51,96,114507,128976,1861,372.2,63104,1,3,4,1,0,0,0,LOSS
32,NA1_4168203136,55,44,121,130989,111387,2160,432,71065,2,3,2,1,1,0,1,WIN
33,NA1_4168203136,44,55,81,97047,138633,1032,206.4,66350,4,2,2,1,0,0,0,LOSS
34,NA1_4167998634,49,59,123,152659,157042,1289,257.8,84577,1,0,4,2,2,0,1,WIN
35,NA1_4167998634,59,51,148,148247,168325,1089,217.8,85743,2,0,1,1,3,0,0,LOSS
36,NA1_4167375303,39,19,88,69585,46989,1273,254.6,47644,0,0,4,2,0,0,1,WIN
37,NA1_4167375303,19,39,28,41405,75397,2330,466,40986,1,3,1,1,1,1,0,LOSS
38,NA1_4167349746,47,38,129,90158,71263,2243,448.6,56419,0,0,5,2,0,1,1,WIN
39,NA1_4167349746,38,48,91,68246,100262,1294,258.8,50256,2,2,4,0,2,0,0,LOSS
40,NA1_4167274302,49,49,137,135421,142712,2046,409.2,72826,0,1,2,2,2,1,1,WIN
41,NA1_4167274302,48,50,125,126348,143012,1992,398.4,67980,1,0,3,2,2,0,0,LOSS
42,NA1_4167219485,40,44,78,96204,88669,1838,367.6,57239,1,3,2,1,1,1,1,WIN
43,NA1_4167219485,44,40,103,80597,99770,2018,403.6,55522,1,1,3,2,0,1,0,LOSS
44,NA1_4167173688,58,52,130,247870,181730,2284,456.8,90230,1,1,2,2,2,1,1,WIN
45,NA1_4167173688,52,59,105,173617,270835,1437,287.4,90410,1,2,2,0,2,3,0,LOSS
46,NA1_4166279361,70,44,169,141772,165219,2380,476,86716,0,2,2,2,2,1,1,WIN
47,NA1_4166279361,43,70,90,149007,148019,947,189.4,80488,1,1,1,3,0,0,0,LOSS
48,NA1_4166023589,43,37,83,143150,133105,2142,428.4,79418,2,1,2,1,2,1,1,WIN
49,NA1_4166023589,37,43,98,122548,147506,812,162.4,70096,0,2,1,2,1,2,0,LOSS
50,NA1_4165645836,44,32,127,101645,102228,1914,382.8,61330,1,1,3,0,3,0,1,WIN
51,NA1_4165645836,32,44,79,95081,110669,1046,209.2,54864,1,1,1,2,3,1,0,LOSS
52,NA1_4165663159,51,42,100,113914,135202,1914,382.8,64806,0,2,2,1,2,2,1,WIN
53,NA1_4165663159,42,51,89,113789,117667,1455,291,64122,3,0,3,1,1,1,0,LOSS
54,NA1_4165691148,43,32,88,85539,72914,1514,302.8,58929,3,2,3,0,1,0,1,WIN
55,NA1_4165691148,32,43,78,60236,94110,1307,261.4,52853,2,2,1,0,2,1,0,LOSS
56,NA1_4165637875,61,72,121,195081,211405,1570,314,104793,3,2,1,1,1,1,1,WIN
57,NA1_4165637875,72,61,181,187160,207597,975,195,103518,1,1,2,4,0,1,0,LOSS
58,NA1_4164768922,41,41,105,96793,94976,1257,251.4,57398,0,1,3,2,1,1,1,WIN
59,NA1_4164768922,41,41,104,81729,99747,1303,260.6,53502,2,3,2,1,1,0,0,LOSS
60,NA1_4163788585,35,24,104,72960,69498,1056,211.2,49152,1,2,4,1,2,0,1,WIN
61,NA1_4163788585,24,35,49,57651,77553,2525,505,43361,0,2,1,1,2,2,0,LOSS
62,NA1_4163804357,32,26,80,64594,81353,2524,504.8,52650,1,0,1,1,1,2,1,WIN
63,NA1_4163804357,25,32,63,63233,71724,721,144.2,48889,1,2,2,3,1,1,0,LOSS
64,NA1_4163781615,44,28,128,134969,79126,1481,296.2,63154,1,1,2,2,2,1,1,WIN
65,NA1_4163781615,28,44,63,69860,151384,2427,485.4,56265,1,2,3,0,1,2,0,LOSS
66,NA1_4163750633,48,25,138,102565,56659,1796,359.2,53714,1,1,4,1,2,0,1,WIN
67,NA1_4163750633,25,48,65,51464,111715,2503,500.6,46506,1,1,3,1,2,0,0,LOSS
68,NA1_4163722601,63,55,150,168677,179816,992,198.4,86756,2,2,1,2,1,0,1,WIN
69,NA1_4163722601,55,63,118,170161,179585,2502,500.4,81426,1,3,1,1,2,1,0,LOSS
70,NA1_4163638580,32,30,73,97635,83202,1360,272,58515,2,1,1,2,2,0,1,WIN
71,NA1_4163638580,29,32,77,67029,100917,2443,488.6,53526,0,2,3,1,1,1,0,LOSS
72,NA1_4163547101,63,58,111,136997,132269,1765,353,75173,1,1,1,3,0,0,1,WIN
73,NA1_4163547101,58,63,103,127854,147148,1757,351.4,73827,1,2,1,3,1,0,0,LOSS
74,NA1_4163554187,25,21,52,40501,50507,1472,294.4,40264,3,3,2,1,0,1,1,WIN
75,NA1_4163554187,21,25,45,42848,42131,1437,287.4,35387,3,0,1,3,0,0,0,LOSS
76,NA1_4162371744,69,49,176,188151,138293,1198,239.6,88616,1,0,3,1,2,0,1,WIN
77,NA1_4162371744,48,69,99,125275,197892,1606,321.2,81322,0,1,2,2,0,2,0,LOSS
78,NA1_4162315517,48,46,120,114556,169462,1760,352,74274,1,3,2,0,1,2,1,WIN
79,NA1_4162315517,46,48,110,149116,120049,1649,329.8,67863,2,1,2,1,2,1,0,LOSS
80,NA1_4162227477,64,65,120,161798,233843,1487,297.4,82555,0,3,2,1,0,2,1,WIN
81,NA1_4162227477,65,64,148,218665,170855,1017,203.4,81464,1,1,1,2,0,1,0,LOSS
82,NA1_4162195963,41,26,88,76846,63130,738,147.6,49995,0,2,2,1,1,2,1,WIN
83,NA1_4162195963,26,41,45,53748,81654,1715,343,42144,2,1,4,0,1,2,0,LOSS
84,NA1_4162138285,53,37,144,126046,106177,1776,355.2,64395,1,1,4,1,2,1,1,WIN
85,NA1_4162138285,37,53,109,94188,131781,1172,234.4,58740,1,1,3,1,2,1,0,LOSS
86,NA1_4162102651,48,35,95,93080,134263,2022,404.4,66974,1,3,1,0,2,3,1,WIN
87,NA1_4162102651,35,48,67,112499,98462,1238,247.6,61322,1,3,2,1,1,1,0,LOSS
88,NA1_4161209225,53,38,98,104579,117061,2248,449.6,64233,2,3,1,1,1,1,1,WIN
89,NA1_4161209225,38,53,97,104574,110091,1633,326.6,60583,2,0,3,3,1,0,0,LOSS
90,NA1_4161213530,53,46,129,131595,125456,2248,449.6,71967,0,2,3,1,2,1,1,WIN
91,NA1_4161213530,46,54,114,114502,137977,1242,248.4,69588,0,2,3,1,2,0,0,LOSS
92,NA1_4160138982,41,31,93,61165,69284,2371,474.2,50563,0,1,3,2,1,0,1,WIN
93,NA1_4160138982,31,41,51,63478,65016,1289,257.8,45171,2,2,2,1,0,1,0,LOSS
94,NA1_4159754070,61,54,149,141339,197907,983,196.6,83524,3,3,2,0,0,1,1,WIN
95,NA1_4159754070,54,62,122,186145,150701,1041,208.2,79276,1,1,1,2,0,1,0,LOSS
96,NA1_4159698326,58,41,114,114541,111223,983,196.6,67924,3,1,1,3,0,0,1,WIN
97,NA1_4159698326,41,58,74,107896,123399,748,149.6,63805,3,2,1,1,0,1,0,LOSS
98,NA1_4158783920,50,51,107,134156,161657,924,184.8,78765,1,2,2,1,1,1,1,WIN
99,NA1_4158783920,51,50,97,140922,146623,1715,343,74996,1,2,3,0,1,1,0,LOSS
100,NA1_4158707209,78,72,147,258942,242384,1921,384.2,107664,3,1,1,1,1,0,1,WIN
101,NA1_4158707209,72,78,165,229454,273957,1003,200.6,107038,1,3,3,0,1,1,0,LOSS
102,NA1_4158684402,59,36,154,156447,147351,775,155,78347,1,1,3,1,2,2,1,WIN
103,NA1_4158684402,34,59,72,138667,172375,818,163.6,72311,1,3,1,1,0,3,0,LOSS
0,NA1_4171357792,58,41,136,121232,112596,1408,281.6,68349,0,1,3,2,1,1,1,WIN
1,NA1_4171357792,41,58,68,106521,125872,1030,206,62206,1,3,2,0,0,2,0,LOSS
2,NA1_4170257825,84,74,182,238163,260698,819,163.8,119573,1,1,3,1,1,1,1,WIN
3,NA1_4170257825,74,84,133,252414,255400,1067,213.4,114478,2,1,2,2,1,1,0,LOSS
4,NA1_4170252030,51,49,77,122635,146600,1066,213.2,72756,1,1,4,1,0,2,1,WIN
5,NA1_4170252030,48,51,107,127193,131652,840,168,67562,0,2,3,0,2,1,0,LOSS
6,NA1_4170215307,40,28,105,86086,109333,1012,202.4,65649,1,3,2,1,3,0,1,WIN
7,NA1_4170215307,28,40,62,96662,92914,1066,213.2,59545,2,2,2,1,1,1,0,LOSS
8,NA1_4170158970,61,62,129,140644,169955,1066,213.2,75419,3,3,0,2,1,1,1,WIN
9,NA1_4170158970,62,61,141,151057,152605,1834,366.8,76753,3,1,2,1,1,1,0,LOSS
10,NA1_4170109687,72,74,138,290732,204011,1065,213,109775,0,1,4,1,1,0,1,WIN
11,NA1_4170109687,74,72,145,189441,304269,1190,238,108466,3,1,0,1,2,1,0,LOSS
12,NA1_4169824219,67,60,148,209938,231699,949,189.8,88474,2,3,2,0,2,1,1,WIN
13,NA1_4169824219,60,67,149,206000,225644,1052,210.4,84165,3,2,2,1,0,1,0,LOSS
14,NA1_4169820020,54,50,84,110792,154718,675,135,62577,2,3,1,1,0,1,1,WIN
15,NA1_4169820020,50,55,134,137330,118104,1052,210.4,63002,3,1,3,2,0,0,0,LOSS
16,NA1_4169775128,51,42,123,112977,110782,1052,210.4,65622,2,1,2,2,1,1,1,WIN
17,NA1_4169775128,42,51,110,96086,119362,1531,306.2,62250,0,2,1,2,1,1,0,LOSS
18,NA1_4169760857,54,40,110,118838,134428,1052,210.4,70859,1,1,2,2,1,2,1,WIN
19,NA1_4169760857,40,54,69,110664,124047,1556,311.2,64800,2,2,2,2,0,1,0,LOSS
20,NA1_4169755101,39,36,80,98807,112544,974,194.8,63831,0,2,1,3,0,2,1,WIN
21,NA1_4169755101,36,40,63,105843,106058,1052,210.4,58647,2,0,2,1,1,1,0,LOSS
22,NA1_4169698848,69,75,155,218695,224875,1083,216.6,98773,3,1,2,0,2,1,1,WIN
23,NA1_4169698848,74,69,187,212087,229546,1051,210.2,95788,0,0,4,2,2,1,0,LOSS
24,NA1_4169664193,71,57,169,201632,171036,1050,210,85351,4,0,2,2,1,1,1,WIN
25,NA1_4169664193,56,71,132,156512,218080,1381,276.2,85837,1,4,1,0,1,2,0,LOSS
26,NA1_4169638953,63,55,114,129714,149021,1005,201,79739,1,3,3,1,0,0,1,WIN
27,NA1_4169638953,54,63,71,141653,138789,1153,230.6,74892,2,3,2,0,1,1,0,LOSS
28,NA1_4168826871,31,24,87,83831,66529,1137,227.4,49273,1,3,1,2,1,1,1,WIN
29,NA1_4168826871,24,31,66,60504,90492,839,167.8,42800,0,2,3,0,2,3,0,LOSS
30,NA1_4168788488,51,33,127,98584,75496,1100,220,57126,1,2,3,1,1,0,1,WIN
31,NA1_4168788488,32,51,63,65173,105502,1278,255.6,50582,1,3,1,1,1,2,0,LOSS
32,NA1_4168792420,53,28,103,89586,103579,736,147.2,58637,1,3,2,0,1,3,1,WIN
33,NA1_4168792420,28,53,64,88783,95626,1178,235.6,51584,1,1,3,2,2,0,0,LOSS
34,NA1_4168715641,48,28,111,120080,111757,1062,212.4,65202,1,1,2,3,1,1,1,WIN
35,NA1_4168715641,28,48,66,103951,130269,1264,252.8,56074,0,1,2,1,1,2,0,LOSS
36,NA1_4168659706,47,44,98,121259,131356,1097,219.4,66658,1,4,1,1,0,2,1,WIN
37,NA1_4168659706,44,47,95,111268,130334,973,194.6,62326,1,3,1,1,1,3,0,LOSS
38,NA1_4168558383,48,42,102,119203,101873,1001,200.2,65469,2,0,1,2,2,0,1,WIN
39,NA1_4168558383,42,48,100,93623,126296,1308,261.6,61660,0,2,1,3,1,1,0,LOSS
40,NA1_4168513110,65,62,125,182607,168551,1001,200.2,79877,2,3,2,1,1,1,1,WIN
41,NA1_4168513110,62,65,137,148408,192581,697,139.4,78626,1,2,2,2,1,1,0,LOSS
42,NA1_4168457625,61,51,147,124221,129724,1055,211,76484,1,1,2,3,2,0,1,WIN
43,NA1_4168457625,51,61,95,123362,133740,1001,200.2,69673,2,0,5,0,2,0,0,LOSS
44,NA1_4168415503,44,31,118,79919,85666,686,137.2,55279,1,0,3,1,2,2,1,WIN
45,NA1_4168415503,31,44,65,72493,89061,1458,291.6,48141,1,3,3,0,1,2,0,LOSS
46,NA1_4167848309,57,61,119,144843,133996,1214,242.8,72372,2,2,2,1,1,0,1,WIN
47,NA1_4167848309,61,57,147,121299,151928,919,183.8,69453,1,2,2,1,3,1,0,LOSS
48,NA1_4167845012,64,52,140,167136,119706,1117,223.4,72705,1,1,1,3,1,1,1,WIN
49,NA1_4167845012,52,64,98,110161,175486,1033,206.6,66277,0,1,2,3,0,1,0,LOSS
50,NA1_4167891772,61,40,119,106220,93616,1140,228,59782,1,0,3,2,1,0,1,WIN
51,NA1_4167891772,39,61,70,80302,108317,1345,269,52226,0,1,3,0,3,2,0,LOSS
52,NA1_4167801529,40,31,105,116834,129739,571,114.2,73240,2,2,3,0,2,0,1,WIN
53,NA1_4167801529,31,40,67,115701,127709,927,185.4,70851,1,3,3,1,1,1,0,LOSS
54,NA1_4167351846,47,35,93,80288,87089,1156,231.2,56983,0,2,2,1,3,2,1,WIN
55,NA1_4167351846,35,47,74,78382,85570,939,187.8,51157,2,1,2,2,1,0,0,LOSS
56,NA1_4167306378,64,64,106,133081,169032,1204,240.8,73860,1,3,2,1,0,1,1,WIN
57,NA1_4167306378,64,64,121,158660,142421,1156,231.2,72434,1,0,4,1,3,0,0,LOSS
58,NA1_4167281656,49,43,97,111450,131556,1073,214.6,67119,2,3,2,0,1,1,1,WIN
59,NA1_4167281656,42,49,89,115897,117169,1156,231.2,63342,1,1,3,2,2,1,0,LOSS
60,NA1_4167225887,51,45,112,126112,117209,1156,231.2,71627,1,1,3,2,1,1,1,WIN
61,NA1_4167225887,45,51,99,108007,133731,1465,293,67327,1,0,3,2,1,1,0,LOSS
62,NA1_4167230902,57,33,131,123412,85329,942,188.4,69184,2,0,3,1,2,0,1,WIN
63,NA1_4167230902,33,57,60,77742,135932,1010,202,55077,1,2,2,1,1,1,0,LOSS
64,NA1_4167054507,41,44,87,105641,127112,824,164.8,64539,0,2,1,2,0,2,1,WIN
65,NA1_4167054507,44,41,95,114915,114289,1683,336.6,62299,1,3,3,0,1,1,0,LOSS
66,NA1_4166980387,37,31,95,71288,67126,1054,210.8,52645,3,3,2,1,1,0,1,WIN
67,NA1_4166980387,30,37,70,60035,75337,934,186.8,48390,1,1,3,1,3,0,0,LOSS
68,NA1_4166244637,43,38,103,128249,96154,1333,266.6,73434,1,1,3,2,1,0,1,WIN
69,NA1_4166244637,38,43,85,91385,145913,1240,248,70592,1,2,2,1,1,1,0,LOSS
70,NA1_4166199276,48,63,89,116345,134041,1660,332,73724,1,2,1,2,1,1,1,WIN
71,NA1_4166199276,63,50,138,129436,135134,1240,248,74429,2,1,3,1,2,0,0,LOSS
72,NA1_4166018958,56,57,138,202055,245535,755,151,93411,2,1,2,1,3,1,1,WIN
73,NA1_4166018958,57,56,143,228696,214048,1180,236,93452,0,1,2,2,2,1,0,LOSS
74,NA1_4166032034,57,42,128,132757,143076,909,181.8,86613,1,0,2,2,1,0,1,WIN
75,NA1_4166032034,42,57,69,136410,138314,907,181.4,80545,0,0,3,3,1,0,0,LOSS
76,NA1_4165987136,47,48,121,129416,130567,1346,269.2,66288,2,3,2,0,1,1,1,WIN
77,NA1_4165987136,48,47,126,120466,143878,889,177.8,63552,3,2,1,2,2,0,0,LOSS
78,NA1_4164746520,54,35,119,87482,90479,985,197,61711,1,1,2,2,1,2,1,WIN
79,NA1_4164746520,35,54,58,79390,90243,1042,208.4,53688,2,0,1,3,0,0,0,LOSS
80,NA1_4164205371,58,42,127,107789,128228,1587,317.4,66224,0,1,4,2,1,1,1,WIN
81,NA1_4164205371,42,58,79,119051,114178,1690,338,61064,1,2,2,1,1,1,0,LOSS
82,NA1_4164212609,50,45,117,125250,90964,1864,372.8,60207,1,1,3,2,1,0,1,WIN
83,NA1_4164212609,44,50,90,81172,130437,837,167.4,58403,3,1,2,0,1,1,0,LOSS
84,NA1_4164200259,47,45,100,105308,133771,1029,205.8,68719,1,4,1,1,1,2,1,WIN
85,NA1_4164200259,45,47,103,119952,109632,1864,372.8,65357,1,1,3,1,1,0,0,LOSS
86,NA1_4164162857,53,50,113,114348,157889,1445,289,70703,1,1,2,1,4,1,1,WIN
87,NA1_4164162857,49,53,93,145042,120911,1183,236.6,69025,1,3,2,1,1,0,0,LOSS
88,NA1_4163370842,41,34,117,85263,76467,1428,285.6,52326,0,0,1,3,3,1,1,WIN
89,NA1_4163370842,34,41,76,65358,95402,1185,237,46735,1,2,2,0,1,3,0,LOSS
90,NA1_4163323618,61,50,145,195696,151435,1237,247.4,92022,0,2,1,3,0,1,1,WIN
91,NA1_4163323618,50,61,114,138735,205432,1353,270.6,86424,2,1,1,3,2,0,0,LOSS
92,NA1_4163302372,42,33,87,83722,83335,1065,213,55553,1,2,1,3,1,2,1,WIN
93,NA1_4163302372,33,42,69,74238,88572,1203,240.6,51446,0,1,2,2,1,1,0,LOSS
94,NA1_4163267310,48,36,94,108385,77538,1373,274.6,63530,1,2,1,2,0,1,1,WIN
95,NA1_4163267310,36,48,77,65873,112040,1400,280,55007,0,1,4,0,3,1,0,LOSS
96,NA1_4163217984,35,50,63,74778,93669,1263,252.6,46667,2,3,1,0,1,1,1,WIN
97,NA1_4163217984,50,35,106,84118,80764,962,192.4,53262,4,1,2,2,1,0,0,LOSS
98,NA1_4163234010,50,27,126,108098,86102,1345,269,61702,2,1,2,1,2,0,1,WIN
99,NA1_4163234010,26,50,64,69156,111523,919,183.8,54968,1,0,3,2,2,1,0,LOSS
100,NA1_4162376406,45,29,117,105914,79550,899,179.8,56295,2,1,2,1,0,1,1,WIN
101,NA1_4162376406,28,45,62,68220,111537,1473,294.6,48493,2,2,3,0,1,1,0,LOSS
102,NA1_4162338962,32,41,66,83002,90019,899,179.8,59588,3,1,3,2,1,0,1,WIN
103,NA1_4162338962,41,32,104,84348,86434,1096,219.2,58439,1,1,3,1,3,1,0,LOSS
104,NA1_4162188671,82,48,195,209076,205349,899,179.8,87543,1,3,2,0,2,2,1,WIN
105,NA1_4162188671,48,82,116,176458,221739,1062,212.4,80224,1,0,1,3,2,1,0,LOSS
106,NA1_4162149674,73,66,194,211245,173004,899,179.8,91368,1,2,2,1,0,1,1,WIN
107,NA1_4162149674,66,73,138,161346,223054,1472,294.4,86576,2,3,3,0,2,0,0,LOSS
108,NA1_4162107492,69,45,143,133155,105710,899,179.8,74722,2,0,1,2,1,1,1,WIN
109,NA1_4162107492,45,69,102,93505,139296,1519,303.8,61843,1,0,4,1,1,1,0,LOSS
110,NA1_4162069561,44,41,103,84805,111338,695,139,64849,1,2,1,2,2,0,1,WIN
111,NA1_4162069561,41,44,101,102191,90877,925,185,62977,3,2,1,1,1,0,0,LOSS
112,NA1_4162083902,37,43,95,81099,120070,1255,251,63139,0,1,3,1,4,0,1,WIN
113,NA1_4162083902,43,37,87,115152,91271,819,163.8,62003,3,1,3,0,2,0,0,LOSS
114,NA1_4161945265,67,49,148,141264,158487,974,194.8,83047,3,2,3,0,1,0,1,WIN
115,NA1_4161945265,49,67,106,139912,151715,1268,253.6,77973,2,2,2,1,1,0,0,LOSS
116,NA1_4161933857,27,21,66,48951,48412,877,175.4,40646,2,2,2,1,0,1,1,WIN
117,NA1_4161933857,21,27,55,39061,52654,864,172.8,34772,0,1,2,2,1,2,0,LOSS
118,NA1_4160995490,51,54,100,122384,133592,1355,271,76196,2,0,2,2,2,1,1,WIN
119,NA1_4160995490,54,51,93,129270,128381,776,155.2,75013,3,0,3,1,0,0,0,LOSS
120,NA1_4160881856,48,49,87,113694,140939,1487,297.4,70873,4,3,0,0,1,0,1,WIN
121,NA1_4160881856,49,48,128,125186,122311,959,191.8,70104,1,2,2,2,1,1,0,LOSS
122,NA1_4160818113,62,32,139,116515,108652,959,191.8,64351,2,0,3,0,2,1,1,WIN
123,NA1_4160818113,32,62,72,88682,124022,1516,303.2,55876,0,4,2,0,1,2,0,LOSS
124,NA1_4160786367,62,48,158,111307,147031,1111,222.2,72291,0,1,3,1,3,1,1,WIN
125,NA1_4160786367,48,62,109,138363,123241,959,191.8,69116,2,1,2,1,1,0,0,LOSS
126,NA1_4160800836,48,43,87,112916,98057,1554,310.8,64326,4,2,1,1,1,0,1,WIN
127,NA1_4160800836,42,48,84,88164,122057,959,191.8,62985,2,2,3,2,0,1,0,LOSS
128,NA1_4160095094,62,58,124,125530,125374,1446,289.2,75881,3,1,2,3,0,0,1,WIN
129,NA1_4160095094,57,62,96,111311,138317,1050,210,70636,3,1,1,1,0,1,0,LOSS
130,NA1_4160087641,62,59,143,139047,162799,984,196.8,75217,0,0,3,2,0,2,1,WIN
131,NA1_4160087641,59,62,129,153608,149122,1138,227.6,75149,2,3,1,1,1,1,0,LOSS
132,NA1_4160082603,67,45,148,159659,156305,974,194.8,88990,2,3,2,1,1,1,1,WIN
133,NA1_4160082603,45,67,116,142700,174635,1036,207.2,84368,2,1,3,1,2,0,0,LOSS
134,NA1_4160050990,41,32,86,100641,73431,824,164.8,65740,0,1,3,3,0,0,1,WIN
135,NA1_4160050990,32,41,72,65883,108220,799,159.8,63009,2,1,2,2,1,2,0,LOSS
136,NA1_4159590419,40,35,81,97365,105970,986,197.2,60882,1,1,4,0,2,2,1,WIN
137,NA1_4159590419,35,40,79,91367,106155,1239,247.8,57903,1,1,2,2,1,1,0,LOSS
138,NA1_4159477252,57,52,159,165651,154189,713,142.6,78014,0,2,2,2,1,2,1,WIN
139,NA1_4159477252,52,57,124,149467,176729,826,165.2,78409,2,1,3,1,2,1,0,LOSS
140,NA1_4158856813,59,64,148,175528,162290,617,123.4,80488,1,1,3,1,1,1,1,WIN
141,NA1_4158856813,64,59,154,149252,192960,491,98.2,81751,1,2,1,0,1,3,0,LOSS
142,NA1_4158823498,48,52,123,119292,151526,809,161.8,75557,0,0,2,3,2,1,1,WIN
143,NA1_4158823498,52,48,91,142112,131845,616,123.2,71139,2,3,3,0,2,0,0,LOSS
